Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,IntDen,RawIntDen,Slice,AR,Round,Solidity,especie
63692,163.911,120.395,163.911,120.395,325.575,249.083,2.396,0.641,16241460,16241460,1657,1.307,0.765,0.829,28
63206,163.435,120.936,163.435,120.936,323.257,248.955,1.337,0.636,16117530,16117530,1658,1.298,0.77,0.823,28
62965,164.507,120.933,164.507,120.933,325.649,246.184,3.155,0.633,16056075,16056075,1659,1.323,0.756,0.82,28
65726,163.288,120.948,163.288,120.948,332.148,251.951,178.888,0.661,16760130,16760130,1660,1.318,0.759,0.856,28
62467,164.014,121.676,164.014,121.676,323.621,245.767,3.723,0.628,15929085,15929085,1661,1.317,0.759,0.813,28
64112,163.097,121.849,163.097,121.849,327.095,249.56,178.853,0.645,16348560,16348560,1662,1.311,0.763,0.835,28
63273,163.37,121.186,163.37,121.186,326.182,246.984,177.609,0.637,16134615,16134615,1663,1.321,0.757,0.824,28
62538,164.087,118.445,164.087,118.445,323.449,246.177,3.064,0.629,15947190,15947190,1664,1.314,0.761,0.814,28
62930,164.112,120.219,164.112,120.219,325.617,246.072,3.878,0.633,16047150,16047150,1665,1.323,0.756,0.819,28
62806,163.334,120.079,163.334,120.079,326.451,244.959,3.83,0.632,16015530,16015530,1666,1.333,0.75,0.818,28
65057,161.935,121.065,161.935,121.065,332.13,249.4,2.215,0.654,16589535,16589535,1667,1.332,0.751,0.847,28
63631,163.502,119.142,163.502,119.142,326.108,248.438,178.355,0.64,16225905,16225905,1668,1.313,0.762,0.829,28
62975,165.44,120.694,165.44,120.694,325.818,246.095,177.115,0.634,16058625,16058625,1669,1.324,0.755,0.82,28
64822,164.727,121.24,164.727,121.24,328.713,251.082,1.723,0.652,16529610,16529610,1670,1.309,0.764,0.844,28
62220,165.842,119.635,165.842,119.635,323.39,244.97,3.521,0.626,15866100,15866100,1671,1.32,0.758,0.81,28
63356,163.128,120.906,163.128,120.906,325.686,247.685,177.491,0.637,16155780,16155780,1672,1.315,0.761,0.825,28
64538,163.459,121.435,163.459,121.435,328.344,250.263,179.56,0.649,16457190,16457190,1673,1.312,0.762,0.84,28
62124,163.118,120.31,163.118,120.31,323.175,244.755,178.148,0.625,15841620,15841620,1674,1.32,0.757,0.809,28
65306,163.241,121.026,163.241,121.026,329.649,252.239,1.18,0.657,16653030,16653030,1675,1.307,0.765,0.85,28
62634,164.219,121.382,164.219,121.382,325.418,245.064,3.271,0.63,15971670,15971670,1676,1.328,0.753,0.816,28
63751,163.083,119.414,163.083,119.414,324.996,249.758,2.018,0.641,16256505,16256505,1677,1.301,0.768,0.83,28
68116,160.835,120.082,160.835,120.082,339.627,255.362,4.115,0.685,17369580,17369580,1678,1.33,0.752,0.887,29
69703,159.467,120.6,159.467,120.6,344.136,257.888,3.529,0.701,17774265,17774265,1679,1.334,0.749,0.908,29
66726,159.458,121.352,159.458,121.352,335.358,253.335,4.147,0.671,17015130,17015130,1680,1.324,0.755,0.869,29
63844,157.308,121.572,157.308,121.572,331.088,245.52,6.226,0.642,16280220,16280220,1681,1.349,0.742,0.831,29
69339,161.253,120.813,161.253,120.813,343.644,256.909,4.536,0.698,17681445,17681445,1682,1.338,0.748,0.903,29
67990,160.096,120.435,160.096,120.435,338.148,256.005,176.472,0.684,17337450,17337450,1683,1.321,0.757,0.885,29
67349,159.757,121.312,159.757,121.312,338.171,253.574,175.549,0.678,17173995,17173995,1684,1.334,0.75,0.877,29
66153,159.21,119.694,159.21,119.694,335.585,250.99,175.362,0.665,16869015,16869015,1685,1.337,0.748,0.861,29
67764,160.084,120.421,160.084,120.421,339.265,254.314,175.916,0.682,17279820,17279820,1686,1.334,0.75,0.882,29
66668,159.807,121.064,159.807,121.064,337.734,251.335,174.807,0.671,17000340,17000340,1687,1.344,0.744,0.868,29
67002,159.095,120.458,159.095,120.458,338.026,252.376,175.093,0.674,17085510,17085510,1688,1.339,0.747,0.872,29
69296,160.906,120.507,160.906,120.507,343.425,256.913,176.815,0.697,17670480,17670480,1689,1.337,0.748,0.902,29
65189,159.77,120.248,159.77,120.248,333.95,248.544,6.613,0.656,16623195,16623195,1690,1.344,0.744,0.849,29
68198,160.274,120.644,160.274,120.644,339.165,256.018,3.515,0.686,17390490,17390490,1691,1.325,0.755,0.888,29
67037,160.071,119.198,160.071,119.198,336.452,253.689,4.907,0.674,17094435,17094435,1692,1.326,0.754,0.873,29
68567,160.33,119.988,160.33,119.988,341.402,255.717,4.223,0.69,17484585,17484585,1693,1.335,0.749,0.893,29
66406,158.51,118.938,158.51,118.938,335.242,252.208,4.99,0.668,16933530,16933530,1694,1.329,0.752,0.865,29
66503,159.435,120.956,159.435,120.956,337.181,251.124,5.178,0.669,16958265,16958265,1695,1.343,0.745,0.866,29
65467,158.386,120.654,158.386,120.654,335.212,248.664,6.749,0.659,16694085,16694085,1696,1.348,0.742,0.852,29
66880,159.947,120.403,159.947,120.403,337.05,252.646,5.07,0.673,17054400,17054400,1697,1.334,0.75,0.871,29
66470,159.291,120.967,159.291,120.967,336.44,251.552,5.077,0.669,16949850,16949850,1698,1.337,0.748,0.865,29
67835,159.884,120.547,159.884,120.547,338.955,254.813,4.593,0.682,17297925,17297925,1699,1.33,0.752,0.883,29
66020,160.322,121.917,160.322,121.917,334.973,250.944,5.526,0.664,16835100,16835100,1700,1.335,0.749,0.86,29
67940,160.978,120.142,160.978,120.142,339.094,255.103,4.025,0.683,17324700,17324700,1701,1.329,0.752,0.885,29
68645,160.253,120.475,160.253,120.475,342.29,255.344,3.907,0.691,17504475,17504475,1702,1.341,0.746,0.894,29
64620,159.612,119.305,159.612,119.305,332.552,247.41,7.256,0.65,16478100,16478100,1703,1.344,0.744,0.841,29
66424,158.704,120.578,158.704,120.578,336.465,251.36,4.799,0.668,16938120,16938120,1704,1.339,0.747,0.865,29
68356,159.262,120.94,159.262,120.94,341.282,255.019,4.202,0.688,17430780,17430780,1705,1.338,0.747,0.89,29
67313,158.633,118.782,158.633,118.782,338.197,253.419,5.468,0.676,17164815,17164815,1706,1.335,0.749,0.876,29
64406,159,119.687,159,119.687,330.602,248.045,5.715,0.648,16423530,16423530,1707,1.333,0.75,0.839,29
68165,159.525,120.193,159.525,120.193,340.41,254.958,4.814,0.686,17382075,17382075,1708,1.335,0.749,0.888,29
66596,159.967,121.597,159.967,121.597,337.415,251.301,5.411,0.67,16981980,16981980,1709,1.343,0.745,0.867,29
65062,158.904,120.186,158.904,120.186,333.248,248.582,6.088,0.655,16590810,16590810,1710,1.341,0.746,0.847,29
66529,158.523,120.755,158.523,120.755,335.918,252.166,3.765,0.669,16964895,16964895,1711,1.332,0.751,0.866,29
66332,158.371,122.951,158.371,122.951,335.425,251.79,3.605,0.667,16914660,16914660,1712,1.332,0.751,0.864,29
65983,159.132,121.997,159.132,121.997,334.809,250.926,4.247,0.664,16825665,16825665,1713,1.334,0.749,0.859,29
62583,158.081,120.807,158.081,120.807,326.506,244.048,6.592,0.629,15958665,15958665,1714,1.338,0.747,0.815,29
66453,158.149,119.507,158.149,119.507,335.82,251.952,4.862,0.669,16945515,16945515,1715,1.333,0.75,0.865,29
66342,159.904,119.69,159.904,119.69,335.792,251.552,4.951,0.667,16917210,16917210,1716,1.335,0.749,0.864,29
68626,160.427,120.546,160.427,120.546,341.703,255.711,4.651,0.69,17499630,17499630,1717,1.336,0.748,0.894,29
63472,158.615,120.38,158.615,120.38,328.526,245.993,6.368,0.639,16185360,16185360,1718,1.336,0.749,0.826,29
65870,159.372,119.442,159.372,119.442,335.857,249.714,5.137,0.658,16796850,16796850,1719,1.345,0.744,0.858,29
69224,160.643,120.089,160.643,120.089,343.34,256.709,3.715,0.696,17652120,17652120,1720,1.337,0.748,0.901,29
68337,159.614,120.444,159.614,120.444,340.886,255.245,4.489,0.687,17425935,17425935,1721,1.336,0.749,0.89,29
66978,157.608,119.281,157.608,119.281,337.621,252.588,5.643,0.674,17079390,17079390,1722,1.337,0.748,0.872,29
66487,158.775,120.044,158.775,120.044,337.151,251.086,5.588,0.669,16954185,16954185,1723,1.343,0.745,0.866,29
64546,157.863,120.67,157.863,120.67,330.605,248.582,5.624,0.649,16459230,16459230,1724,1.33,0.752,0.84,29
63687,159.091,119.319,159.091,119.319,329.58,246.037,6.111,0.641,16240185,16240185,1725,1.34,0.747,0.829,29
64075,158.855,120.187,158.855,120.187,331.302,246.249,6.466,0.645,16339125,16339125,1726,1.345,0.743,0.834,29
66701,159.243,120.689,159.243,120.689,337.391,251.715,5.552,0.671,17008755,17008755,1727,1.34,0.746,0.869,29
69526,159.034,120.426,159.034,120.426,342.922,258.144,3.67,0.699,17729130,17729130,1728,1.328,0.753,0.905,29
65135,156.352,120.543,156.352,120.543,333.851,248.411,6.735,0.655,16609425,16609425,1729,1.344,0.744,0.848,29
65634,158.597,120.141,158.597,120.141,332.923,251.012,5.039,0.66,16736670,16736670,1730,1.326,0.754,0.855,29
69284,158.277,120.846,158.277,120.846,343.457,256.844,3.387,0.697,17667420,17667420,1731,1.337,0.748,0.902,29
70564,158.399,121.14,158.399,121.14,345.332,260.169,3.247,0.71,17993820,17993820,1732,1.327,0.753,0.919,29
68863,158.652,120.903,158.652,120.903,342.385,256.084,4.843,0.693,17560065,17560065,1733,1.337,0.748,0.897,29
70111,159.316,120.286,159.316,120.286,346.544,257.595,2.627,0.705,17878305,17878305,1734,1.345,0.743,0.913,29
63633,163.811,120.86,163.811,120.86,332.78,243.464,0.17,0.64,16226415,16226415,1735,1.367,0.732,0.829,30
64552,165.201,119.993,165.201,119.993,334.016,246.067,0.424,0.649,16460760,16460760,1736,1.357,0.737,0.841,30
63519,164.37,117.441,164.37,117.441,331.992,243.605,178.615,0.639,16197345,16197345,1737,1.363,0.734,0.827,30
67055,158.808,117.461,158.808,117.461,342.52,249.262,0.472,0.675,17099025,17099025,1738,1.374,0.728,0.873,30
61948,157.254,120.534,157.254,120.534,327.68,240.706,179.708,0.623,15796740,15796740,1739,1.361,0.735,0.807,30
65321,164.536,119.717,164.536,119.717,336.008,247.522,179.425,0.657,16656855,16656855,1740,1.357,0.737,0.851,30
63262,165.632,120.01,165.632,120.01,329.351,244.565,0.855,0.636,16131810,16131810,1741,1.347,0.743,0.824,30
65397,160.262,120.596,160.262,120.596,337.601,246.641,0.215,0.658,16676235,16676235,1742,1.369,0.731,0.852,30
63683,158.068,120.269,158.068,120.269,332.238,244.053,179.124,0.641,16239165,16239165,1743,1.361,0.735,0.829,30
63851,162.291,119.844,162.291,119.844,334.469,243.065,0.146,0.642,16282005,16282005,1744,1.376,0.727,0.831,30
66068,160.307,119.756,160.307,119.756,338.691,248.369,179.972,0.665,16847340,16847340,1745,1.364,0.733,0.86,30
64152,158.317,119.862,158.317,119.862,334.271,244.355,179.994,0.645,16358760,16358760,1746,1.368,0.731,0.835,30
63975,156.857,120.607,156.857,120.607,332.862,244.713,179.969,0.644,16313625,16313625,1747,1.36,0.735,0.833,30
61367,156.382,120.821,156.382,120.821,325.58,239.986,0.179,0.617,15648585,15648585,1748,1.357,0.737,0.799,30
63209,157.985,119.844,157.985,119.844,331.818,242.543,179.978,0.636,16118295,16118295,1749,1.368,0.731,0.823,30
62781,155.709,120.711,155.709,120.711,329.536,242.569,0.254,0.632,16009155,16009155,1750,1.359,0.736,0.817,30
63870,156.035,120.592,156.035,120.592,333.529,243.823,0.221,0.643,16286850,16286850,1751,1.368,0.731,0.832,30
64578,158.669,119.453,158.669,119.453,335.781,244.872,0.111,0.65,16467390,16467390,1752,1.371,0.729,0.841,30
63640,157.542,120.702,157.542,120.702,333.092,243.263,179.705,0.64,16228200,16228200,1753,1.369,0.73,0.829,30
62458,158.485,120.193,158.485,120.193,329.766,241.153,0.237,0.628,15926790,15926790,1754,1.367,0.731,0.813,30
63880,155.335,120.027,155.335,120.027,332.771,244.416,179.73,0.643,16289400,16289400,1755,1.361,0.734,0.832,30
62671,160.613,119.875,160.613,119.875,330.889,241.154,0.219,0.63,15981105,15981105,1756,1.372,0.729,0.816,30
62638,157.212,119.968,157.212,119.968,329.504,242.04,0.395,0.63,15972690,15972690,1757,1.361,0.735,0.816,30
61985,154.714,120.358,154.714,120.358,326.33,241.846,179.927,0.624,15806175,15806175,1758,1.349,0.741,0.807,30
60384,155.537,119.75,155.537,119.75,321.343,239.256,179.848,0.607,15397920,15397920,1759,1.343,0.745,0.786,30
62746,158.955,119.713,158.955,119.713,330.88,241.449,179.532,0.631,16000230,16000230,1760,1.37,0.73,0.817,30
69556,160.761,121.244,160.761,121.244,346.038,255.93,0.763,0.7,17736780,17736780,1761,1.352,0.74,0.906,30
69714,159.245,120.29,159.245,120.29,346.696,256.025,0.122,0.701,17777070,17777070,1762,1.354,0.738,0.908,30
71737,159.553,120.465,159.553,120.465,350.637,260.493,0.185,0.722,18292935,18292935,1763,1.346,0.743,0.934,30
70825,159.315,120.249,159.315,120.249,349.11,258.306,179.947,0.712,18060375,18060375,1764,1.352,0.74,0.922,30
71435,160.641,120.458,160.641,120.458,350.085,259.805,179.848,0.719,18215925,18215925,1765,1.347,0.742,0.93,30
69366,159.733,121.274,159.733,121.274,345.265,255.802,179.692,0.698,17688330,17688330,1766,1.35,0.741,0.903,30
73077,160.245,120.995,160.245,120.995,353.533,263.185,0.078,0.735,18634635,18634635,1767,1.343,0.744,0.952,30
71666,161.775,120.741,161.775,120.741,348.766,261.631,0.261,0.721,18274830,18274830,1768,1.333,0.75,0.933,30
69320,159.415,121.308,159.415,121.308,344.837,255.95,179.8,0.697,17676600,17676600,1769,1.347,0.742,0.903,30
73038,159.129,120.631,159.129,120.631,352.866,263.542,179.969,0.735,18624690,18624690,1770,1.339,0.747,0.951,30
68746,161.689,121.289,161.689,121.289,342.797,255.341,0.918,0.692,17530230,17530230,1771,1.343,0.745,0.895,30
69938,160.035,120.604,160.035,120.604,347.286,256.411,179.797,0.704,17834190,17834190,1772,1.354,0.738,0.911,30
70793,157.694,121.562,157.694,121.562,348.397,258.718,179.081,0.712,18052215,18052215,1773,1.347,0.743,0.922,30
68724,160.757,121.498,160.757,121.498,343.494,254.741,179.911,0.691,17524620,17524620,1774,1.348,0.742,0.895,30
71659,160.682,121.07,160.682,121.07,350.599,260.238,0.098,0.721,18273045,18273045,1775,1.347,0.742,0.933,30
71230,160.164,120.913,160.164,120.913,350.644,258.646,0.031,0.717,18163650,18163650,1776,1.356,0.738,0.927,30
72222,158.889,120.545,158.889,120.545,351.104,261.905,179.712,0.727,18416610,18416610,1777,1.341,0.746,0.94,30
71166,159.306,121.125,159.306,121.125,349.726,259.093,179.678,0.716,18147330,18147330,1778,1.35,0.741,0.927,30
71541,160.235,119.9,160.235,119.9,350.592,259.814,0.292,0.72,18242955,18242955,1779,1.349,0.741,0.932,30
70652,162.669,120.451,162.669,120.451,346.886,259.327,0.023,0.711,18016260,18016260,1780,1.338,0.748,0.92,30
65335,161.416,121.274,161.416,121.274,335.514,247.94,0.386,0.657,16660425,16660425,1781,1.353,0.739,0.851,30
70923,161.247,120.902,161.247,120.902,348.758,258.925,0.356,0.713,18085365,18085365,1782,1.347,0.742,0.923,30
71793,158.996,121.127,158.996,121.127,351.532,260.032,179.901,0.722,18307215,18307215,1783,1.352,0.74,0.935,30
72292,161.416,120.419,161.416,120.419,351.899,261.567,0.134,0.725,18434460,18434460,1784,1.345,0.743,0.941,30
72002,161.78,120.428,161.78,120.428,350.949,261.222,0.169,0.724,18360510,18360510,1785,1.343,0.744,0.938,30
69850,161.446,121.528,161.446,121.528,345.654,257.297,0.145,0.703,17811750,17811750,1786,1.343,0.744,0.91,30
73485,159.673,120.313,159.673,120.313,354.011,264.297,179.907,0.74,18738675,18738675,1787,1.339,0.747,0.957,30
73515,159.394,120.768,159.394,120.768,354.217,264.251,179.941,0.74,18746325,18746325,1788,1.34,0.746,0.957,30
71938,160.483,120.376,160.483,120.376,350.318,261.46,0.255,0.724,18344190,18344190,1789,1.34,0.746,0.937,30
69902,160.406,120.385,160.406,120.385,347.186,256.352,179.871,0.703,17825010,17825010,1790,1.354,0.738,0.91,30
71881,160.959,121.133,160.959,121.133,351.686,260.237,0.204,0.723,18329655,18329655,1791,1.351,0.74,0.936,30
73692,159.477,120.285,159.477,120.285,354.857,264.409,0.093,0.741,18791460,18791460,1792,1.342,0.745,0.96,30
73645,159.257,120.594,159.257,120.594,354.87,264.231,0.01,0.741,18779475,18779475,1793,1.343,0.745,0.959,30
72989,160.381,120.077,160.381,120.077,353.743,262.712,0.322,0.734,18612195,18612195,1794,1.347,0.743,0.95,30
71782,160.013,120.994,160.013,120.994,351.125,260.294,179.905,0.722,18304410,18304410,1795,1.349,0.741,0.935,30
71983,160.841,120.536,160.841,120.536,351.253,260.928,0.093,0.724,18355665,18355665,1796,1.346,0.743,0.937,30
71507,160.799,120.612,160.799,120.612,350.445,259.8,0.051,0.719,18234285,18234285,1797,1.349,0.741,0.931,30
70499,160.098,120.323,160.098,120.323,349.183,257.063,179.972,0.709,17977245,17977245,1798,1.358,0.736,0.918,30
64926,162.922,118.758,162.922,118.758,336.486,245.676,179.572,0.653,16556130,16556130,1799,1.37,0.73,0.845,31
67279,162.217,120.147,162.217,120.147,339.862,252.05,0.432,0.677,17156145,17156145,1800,1.348,0.742,0.876,31
62599,161.005,118.22,161.005,118.22,331.125,240.706,179.777,0.63,15962745,15962745,1801,1.376,0.727,0.815,31
65029,163.272,119.213,163.272,119.213,336.996,245.693,0.078,0.654,16582395,16582395,1802,1.372,0.729,0.847,31
65667,163.617,119.253,163.617,119.253,338.935,246.684,179.323,0.661,16745085,16745085,1803,1.374,0.728,0.855,31
64393,162.91,118.718,162.91,118.718,336.173,243.886,179.624,0.648,16420215,16420215,1804,1.378,0.725,0.838,31
65496,163.945,119.228,163.945,119.228,336.463,247.849,179.423,0.659,16701480,16701480,1805,1.358,0.737,0.853,31
65797,161.193,119.513,161.193,119.513,338.702,247.342,0.266,0.662,16778235,16778235,1806,1.369,0.73,0.857,31
65121,165.105,119.305,165.105,119.305,332.322,249.501,179.843,0.655,16605855,16605855,1807,1.332,0.751,0.848,31
64639,166.232,118.312,166.232,118.312,334.498,246.043,178.906,0.65,16482945,16482945,1808,1.36,0.736,0.842,31
64125,167.263,119.37,167.263,119.37,332.393,245.632,179.34,0.645,16351875,16351875,1809,1.353,0.739,0.835,31
65610,163.446,119.388,163.446,119.388,337.518,247.505,179.595,0.66,16730550,16730550,1810,1.364,0.733,0.854,31
63986,163.996,119.759,163.996,119.759,333.874,244.013,179.833,0.644,16316430,16316430,1811,1.368,0.731,0.833,31
64465,164.71,118.861,164.71,118.861,333.536,246.088,179.741,0.649,16438575,16438575,1812,1.355,0.738,0.839,31
66684,162.773,119.226,162.773,119.226,340.887,249.07,179.703,0.671,17004420,17004420,1813,1.369,0.731,0.868,31
64444,162.328,120.336,162.328,120.336,336.758,243.655,179.79,0.648,16433220,16433220,1814,1.382,0.724,0.839,31
64431,163.265,119.767,163.265,119.767,336.126,244.063,0.302,0.648,16429905,16429905,1815,1.377,0.726,0.839,31
63656,163.388,119.848,163.388,119.848,334.008,242.657,179.888,0.64,16232280,16232280,1816,1.376,0.727,0.829,31
67542,162.725,120.539,162.725,120.539,339.313,253.445,0.106,0.679,17223210,17223210,1817,1.339,0.747,0.879,31
66219,160.637,120.866,160.637,120.866,337.576,249.759,179.962,0.666,16885845,16885845,1818,1.352,0.74,0.862,31
66825,159.835,119.434,159.835,119.434,340.48,249.895,0.408,0.672,17040375,17040375,1819,1.362,0.734,0.87,31
64609,161.755,118.801,161.755,118.801,337.994,243.385,179.39,0.65,16475295,16475295,1820,1.389,0.72,0.841,31
71315,161.16,120.766,161.16,120.766,348.967,260.199,0.339,0.717,18185325,18185325,1821,1.341,0.746,0.929,31
65930,161.95,122.595,161.95,122.595,337.627,248.631,0.828,0.663,16812150,16812150,1822,1.358,0.736,0.858,31
71584,159.759,120.945,159.759,120.945,349.703,260.632,0.066,0.72,18253920,18253920,1823,1.342,0.745,0.932,31
70154,160.606,121.142,160.606,121.142,347.356,257.151,0.185,0.706,17889270,17889270,1824,1.351,0.74,0.913,31
67866,158.223,122.035,158.223,122.035,342.841,252.04,179.235,0.683,17305830,17305830,1825,1.36,0.735,0.884,31
70009,161.095,122.251,161.095,122.251,346.865,256.983,0.326,0.704,17852295,17852295,1826,1.35,0.741,0.912,31
70713,160.558,121.78,160.558,121.78,349.309,257.751,0.138,0.711,18031815,18031815,1827,1.355,0.738,0.921,31
65372,159.603,122.498,159.603,122.498,336.42,247.411,179.835,0.658,16669860,16669860,1828,1.36,0.735,0.851,31
73298,160.348,121.444,160.348,121.444,353.668,263.88,179.973,0.737,18690990,18690990,1829,1.34,0.746,0.954,31
73956,160.572,121.19,160.572,121.19,355.561,264.832,0.357,0.744,18858780,18858780,1830,1.343,0.745,0.963,31
72394,159.713,120.767,159.713,120.767,352.648,261.38,0.226,0.728,18460470,18460470,1831,1.349,0.741,0.943,31
71984,160.567,121.971,160.567,121.971,352.728,259.84,0.306,0.724,18355920,18355920,1832,1.357,0.737,0.937,31
70857,160.574,121.283,160.574,121.283,348.645,258.767,179.96,0.713,18068535,18068535,1833,1.347,0.742,0.923,31
72935,160.284,122.035,160.284,122.035,354.396,262.034,0.248,0.734,18598425,18598425,1834,1.352,0.739,0.95,31
72880,160.503,121.45,160.503,121.45,353.236,262.696,0.058,0.733,18584400,18584400,1835,1.345,0.744,0.949,31
